33.6438, 30.398, -1
0, 94, 94, 94, 94, -1
1, -1.07137e-14, 2.66454e-15, -1.11022e-14, -1.19904e-14, -1
2, -1.13243e-14, -3.55271e-15, -1.13243e-14, -3.55271e-15, -1
3, 4586.95, 4566.28, 4470, 4449.76, -1
4, 10631.1, 15657.6, 10429.8, 15483.7, -1
5, 60329.8, 72235.3, 58395.1, 69558.1, -1
6, 6.01905, 3.83333, 6.01905, 3.83333, -1
7, 22833.7, 23154.7, 21601, 21996.9, -1
8, 0, 0, 9.09495e-13, 0, -1
9, 0, 0, 0, 1.13687e-13, -1
10, 5065, 5065, 4950, 4950, -1
11, 7344.5, 7921.29, 6750.68, 7312.47, -1
12, 33749.6, 43286.4, 34420.2, 44564.3, -1
13, 166892, 189951, 145912, 167734, -1
14, -4.54747e-13, 4.54747e-13, -4.54747e-13, 4.54747e-13, -1
15, 126475, 129469, 124390, 127622, -1
16, -4.54747e-13, 0, -4.54747e-13, -9.09495e-13, -1
17, 318205, 362356, 305583, 346342, -1
18, 9141.52, 8562.49, 8929.17, 8344.43, -1
19, 744150, 767104, 712446, 733373, -1
20, -2.27374e-13, -4.54747e-13, 1.13687e-13, 4.54747e-13, -1
21, -1.25056e-12, 1.13687e-13, 2.27374e-12, -1.36424e-12, -1
22, 169560, 181055, 165453, 176529, -1
23, 231.273, 103.451, 229.314, 101.608, -1
24, 14572.9, 21364, 14965.5, 22235.1, -1
25, 29, 29, 29, 29, -1
26, 0, 0, 0, 0, -1
27, 857650, 934184, 832387, 902935, -1
28, 16.2521, 5.41665, 16.4455, 5.46364, -1
29, -6.82121e-13, -9.09495e-13, -4.54747e-13, -1.36424e-12, -1
30, 341, 341, 341, 341, -1
31, -5.32907e-15, -7.10543e-15, -5.32907e-15, -7.10543e-15, -1
32, 24257, 24257, 19015, 19015, -1
33, -2.84217e-14, 5.32907e-15, -2.84217e-14, 7.10543e-15, -1
34, -1.13687e-12, -1.13687e-12, -9.09495e-13, -1.36424e-12, -1
35, 415661, 435452, 404174, 422598, -1
36, 0, -4.54747e-13, 0, 4.54747e-13, -1
37, -6.82121e-13, 4.54747e-13, 6.82121e-13, -2.27374e-12, -1
38, 1.36424e-12, -9.09495e-13, -1.36424e-12, 1.36424e-12, -1
39, 1691, 1691, 1657, 1657, -1
40, 2.27374e-13, -2.27374e-13, 0, -4.54747e-13, -1
41, 146677, 146170, 143873, 143373, -1
42, 0, 0, 9.09495e-13, 0, -1
43, 37397.8, 37752.9, 21744.2, 22092.1, -1
44, -9.09495e-13, -4.54747e-13, -6.82121e-13, -4.54747e-13, -1
45, 10579.4, 10533, 10311.9, 10279, -1
46, 3.55271e-15, -3.55271e-15, -7.10543e-15, 0, -1
47, 572.158, 538.926, 570.806, 538.028, -1
48, 744.53, 1138.64, 744.349, 1135.66, -1
49, 56383.3, 59230.5, 54791.2, 57529.6, -1
50, 1.29425e+06, 1.36105e+06, 1.24996e+06, 1.31854e+06, -1
51, 76572.6, 77824.4, 74554.5, 75805.7, -1
52, 40769.1, 40026.4, 37743.5, 36661.8, -1
53, 37575.2, 39200, 35938.4, 36213.2, -1
54, 196332, 207502, 180477, 190450, -1
55, -1.81899e-12, -4.54747e-13, 0, 0, -1
56, -4.54747e-13, 0, 0, 4.54747e-13, -1
57, 0, -3.55271e-15, 0, -3.55271e-15, -1
58, -7.10543e-15, 0, -7.10543e-15, 0, -1
59, 20726.9, 23460.2, 20607.3, 23312.7, -1
60, 0, 4.54747e-13, 0, 4.54747e-13, -1
61, 23634.6, 23629.3, 23431.6, 23426.4, -1
62, -8.52651e-13, -2.27374e-13, -3.97904e-13, 4.54747e-13, -1
63, 849.86, 1336.53, 834.849, 767.059, -1
64, 0, 0, 0, 0, -1
65, -7.10543e-15, 0, -7.10543e-15, 0, -1
66, -7.10543e-15, 0, -7.10543e-15, 0, -1
67, 22327.7, 24834, 22287, 25111.9, -1
68, 5.68434e-14, 2.44427e-12, -2.27374e-13, -2.27374e-13, -1
69, 3563.11, 3570.91, 3723.29, 3771.81, -1
70, 0, -4.54747e-13, 0, -2.27374e-13, -1
71, 709, 709, 698, 698, -1
72, 1.06581e-14, -3.90799e-14, 2.4869e-14, -1.77636e-14, -1
73, 18928, 18315.2, 17854.6, 17715.3, -1
74, -1.36424e-12, 0, -9.09495e-13, -1.36424e-12, -1
75, 147275, 155880, 142014, 150136, -1
76, 4.54747e-13, 9.09495e-13, -9.09495e-13, 0, -1
77, -1.11022e-16, 0, -1.11022e-16, 0, -1
78, -1.11022e-16, 0, -1.11022e-16, 0, -1
79, 2625.19, 2678.49, 2601.69, 2653.59, -1
80, 9506.75, 9636.88, 9075.06, 9181.74, -1
81, -2.27374e-13, -1.81899e-12, 6.82121e-13, -1.59162e-12, -1
82, 0, 0, 4.54747e-13, 9.09495e-13, -1
83, 51230.4, 51749.4, 49209.5, 49702, -1
84, 275, 275, 231, 231, -1
85, -4.54747e-13, -6.82121e-13, -9.09495e-13, -4.54747e-13, -1
86, 3.97904e-13, -9.09495e-13, -1.7053e-13, -6.82121e-13, -1
87, -6.82121e-13, -4.54747e-13, -9.09495e-13, -4.54747e-13, -1
88, 141161, 142129, 138306, 139257, -1
89, -1.13687e-13, 2.27374e-13, -2.27374e-13, -2.27374e-13, -1
90, 9.09495e-13, -2.27374e-13, 0, 1.13687e-12, -1
91, 1.36424e-12, -9.09495e-13, -9.09495e-13, 1.36424e-12, -1
92, 1.36424e-12, -9.09495e-13, -9.09495e-13, 1.36424e-12, -1
93, 1.36424e-12, -9.09495e-13, -9.09495e-13, 1.36424e-12, -1
94, 79784, 88274.5, 68484.6, 74138.8, -1
95, 436.987, 640.413, 348.509, 561.684, -1
96, 90843.4, 92070.9, 86800.9, 87181.2, -1
97, 0, 2.27374e-13, 0, -6.82121e-13, -1
98, 199181, 222737, 196460, 219831, -1
99, 15627.4, 18331.6, 15565.9, 18396.2, -1
100, 27668.4, 27455.9, 25644.3, 25428.1, -1
101, -1.36424e-12, 4.54747e-13, -9.09495e-13, -4.54747e-13, -1
102, 0, 0, 0, 4.54747e-13, -1
103, 1.7053e-13, -1.25056e-12, 5.68434e-14, -1.13687e-12, -1
104, 40376.3, 43579.3, 38196.7, 40772.4, -1
105, 4.54747e-13, -9.09495e-13, -4.54747e-13, -4.54747e-13, -1
106, 21226.4, 21463.5, 20332.9, 20611.1, -1
107, 539.17, 547.554, 576.326, 587.821, -1
108, 11060.9, 11599, 9664.02, 9592.09, -1
109, 13089.2, 12695.3, 11522.7, 10619.3, -1
110, 0, 0, -1.36424e-12, 0, -1
111, 0, 0, 0, 0, -1
112, 0, 0, 0, 0, -1
113, 0, 0, 0, 0, -1
114, 323532, 342246, 310659, 328962, -1
115, 37960.9, 37918.7, 37604.3, 37591.6, -1
116, 0, -4.54747e-13, 1.81899e-12, 0, -1
117, 4000, 4000, 3832, 3832, -1
118, 59, 59, 54, 54, -1
119, -4.54747e-13, -4.54747e-13, -4.54747e-13, 4.54747e-13, -1
120, 0, 0, 0, 0, -1
121, 15, 15, 15, 15, -1
122, 8511.99, 8112.63, 8293.71, 7896.71, -1
123, 42690.4, 43234.2, 39642.4, 40179.6, -1
124, 0, 0, 4.54747e-13, 0, -1
125, 1332.09, 1561.01, 1308.23, 1547.74, -1
126, 6622.07, 6456.25, 6592.72, 6448.32, -1
127, -5.68434e-13, -1.59162e-12, 1.13687e-13, 6.82121e-13, -1
128, 76692.3, 89226.2, 68546.9, 75397.9, -1
129, 30553.7, 33738.8, 28158.6, 31328.8, -1
130, 26566.5, 28746.8, 26433.1, 29096.5, -1
131, 95561.5, 99488.8, 94613, 99340.7, -1
132, 18.5608, 12.5649, 16.4201, 10.4221, -1
133, 9.09495e-13, 4.54747e-13, -9.09495e-13, 0, -1
134, 29969, 44603, 29403.4, 44188.9, -1
135, 5637.14, 5134.13, 5529.99, 5000.94, -1
136, -4.54747e-13, -9.09495e-13, -4.54747e-13, -9.09495e-13, -1
137, 3751.61, 4257.48, 4128.59, 4776.18, -1
138, 13034, 13034, 12758, 12758, -1
139, -1.7053e-13, -5.11591e-13, -5.68434e-14, -1.3074e-12, -1
140, 5150.9, 5150.7, 5060.9, 5060.7, -1
141, 9.09495e-13, -1.36424e-12, -9.09495e-13, -9.09495e-13, -1
142, 2.27374e-12, -4.54747e-13, 2.27374e-12, 9.09495e-13, -1
143, -3.86535e-12, 1.11413e-11, -8.86757e-12, 1.45519e-11, -1
144, 4800, 4800, 4698, 4698, -1
