0,12
1,1.0054310854585148948814321556710638105869293212891
2,1.0166773097298984485092887553037144243717193603516
3,4.00197228491702361452553304843604564666748046875
4,9.00592858349091329728253185749053955078125
5,14.010664582251946441715517721604555845260620117188
6,2.0008519383711562689143192983465269207954406738281
7,19.001008707625732796486772713251411914825439453125
8,1.0007709513149487534633408358786255121231079101562
9,1.0001419817050221094945072763948701322078704833984
10,6.0007427609978050142558458901476114988327026367188
11,7.00140821441537042346681118942797183990478515625
12,8.049075436469099287251083296723663806915283203125
13,47.0088031776088968172189197503030300140380859375
14,1.0017289474577675267852328033768571913242340087891
15,60.004663473761667091821436770260334014892578125
16,1.0013315710999095564659455703804269433021545410156
17,103.0054307269912072797524160705506801605224609375
18,3.0752605701576616326065050088800489902496337890625
19,171.15639893498655510484240949153900146484375
20,2.1789406225466496636045121704228222370147705078125
21,1.0090765802114314286797025488340295851230621337891
22,73.0308923879146476565438206307590007781982421875
23,3.0016318732165014893098486936651170253753662109375
24,5.0225284681325321756162338715512305498123168945312
25,6.0000044286578795293962684809230268001556396484375
26,1.0000062194074090804463139647850766777992248535156
27,220.0131108948204428088502027094364166259765625
28,3.0030216895405312804712139040930196642875671386719
29,1.0168623429480256881163313664728775620460510253906
30,25.000000665839625213493491173721849918365478515625
31,1.0001257776819563183323680277680978178977966308594
32,39.0000021157841700869539636187255382537841796875
33,1.0151128310421395628537766242516227066516876220703
34,1.0170582585816261289579642834723927080631256103516
35,116.0216958438090983918300480581820011138916015625
36,1.0009039672873318860268909702426753938198089599609
37,2.00973460844191009755377308465540409088134765625
38,1.0009183992226238224532153253676369786262512207031
39,10.000274480460513260027255455497652292251586914062
40,1.0319357030809097608425872749648988246917724609375
41,94.00135925846876716605038382112979888916015625
42,1.0004587965601343668708977929782122373580932617188
43,23.000788325878584572592444601468741893768310546875
44,1.0022748298454904336551862797932699322700500488281
45,28.000001139708697195374043076299130916595458984375
46,1.0008682898916403392064466970623470842838287353516
47,3.0011268033702744872925904928706586360931396484375
48,3.0293887077145829067603699513711035251617431640625
49,21.013388575773316091499509639106690883636474609375
50,56.086561760231006701360456645488739013671875
51,39.00276365754475449421079247258603572845458984375
52,10.007489408482678427958489919546991586685180664062
53,15.00180736323323316128153237514197826385498046875
54,34.16011863502632195377373136579990386962890625
55,1.0054690313859075967428680087323300540447235107422
56,1.0004495005777236382726869123871438205242156982422
57,1.1163121465202956450468718685442581772804260253906
58,1.0028959180668601813835039138211868703365325927734
59,13.002117167784041029676700418349355459213256835938
60,1.0004914612919566518911551611381582915782928466797
61,12.001000421026873254959355108439922332763671875
62,1.0035681263584490530149651021929457783699035644531
63,2.0017071090817086798097079736180603504180908203125
64,1.007502322735920330387671128846704959869384765625
65,1.0000891214786682414938923102454282343387603759766
66,1.0001434202245422788735140784410759806632995605469
67,15.00241829310612473591390880756080150604248046875
68,1.0078198683742258801032676274189725518226623535156
69,2.2305742950162548154935393540654331445693969726562
70,1.000651238618647909106584847904741764068603515625
71,11.00010874757830237058442435227334499359130859375
72,1.0000668221435180527123520732857286930084228515625
